tx_id,score,amount,time
15204,0.965,99.99,26556.0
15225,0.995,99.99,26585.0
15539,1.0,99.99,26931.0
15736,1.0,99.99,27163.0
15810,0.955,99.99,27252.0
16415,0.975,23.36,27784.0
16863,0.86,730.86,28242.0
15451,0.995,99.99,26833.0
15506,1.0,99.99,26899.0
15566,1.0,99.99,26961.0
15751,1.0,99.99,27187.0
17317,0.985,99.99,28625.0
17366,0.99,99.99,28658.0
17407,0.97,99.99,28692.0
17480,0.84,99.99,28755.0
18466,0.78,0.68,29526.0
18773,0.97,0.68,29753.0
623,0.6,529.0,472.0
18472,0.825,0.68,29531.0
18809,0.87,30.3,29785.0
541,0.8,0.0,406.0
6334,0.97,1.0,7535.0
6336,0.98,1.0,7543.0
6338,0.98,1.0,7551.0
6609,0.965,1.0,8090.0
6641,0.945,1.0,8169.0
6717,0.975,1.0,8408.0
6734,0.985,1.0,8451.0
6820,1.0,1.0,8614.0
4920,0.72,239.93,4462.0
6329,0.77,1.0,7519.0
6331,0.965,1.0,7526.0
6427,0.99,1.0,7610.0
6446,0.98,1.0,7672.0
6472,0.945,1.0,7740.0
6870,1.0,1.0,8757.0
6899,1.0,1.0,8878.0
6903,1.0,1.0,8886.0
6971,0.82,1809.68,9064.0
541,0.8,0.0,406.0
6108,0.905,59.0,6986.0
6529,0.99,1.0,7891.0
6719,0.97,1.0,8415.0
6774,0.985,1.0,8528.0
6882,0.93,1.1,8808.0
623,0.6,529.0,472.0
6108,0.905,59.0,6986.0
6329,0.77,1.0,7519.0
6338,0.98,1.0,7551.0
6427,0.99,1.0,7610.0
6446,0.98,1.0,7672.0
6472,0.945,1.0,7740.0
6641,0.945,1.0,8169.0
6734,0.985,1.0,8451.0
6870,1.0,1.0,8757.0
6899,1.0,1.0,8878.0
8335,0.94,1.0,11131.0
8617,0.865,1.0,11635.0
8845,0.985,30.39,12095.0
9035,1.0,1.0,12597.0
4920,0.72,239.93,4462.0
10484,0.605,3.79,17187.0
10498,0.645,3.93,17230.0
10568,0.965,1.0,17520.0
12261,0.99,1.0,21419.0
6331,0.965,1.0,7526.0
6717,0.975,1.0,8408.0
6774,0.985,1.0,8528.0
6820,1.0,1.0,8614.0
6882,0.93,1.1,8808.0
8312,0.95,1.0,11092.0
6334,0.97,1.0,7535.0
6336,0.98,1.0,7543.0
6529,0.99,1.0,7891.0
6609,0.965,1.0,8090.0
6719,0.97,1.0,8415.0
6903,1.0,1.0,8886.0
6971,0.82,1809.68,9064.0
541,0.8,0.0,406.0
623,0.6,529.0,472.0
4920,0.72,239.93,4462.0
6108,0.905,59.0,6986.0
6334,0.97,1.0,7535.0
6336,0.98,1.0,7543.0
6446,0.98,1.0,7672.0
6472,0.945,1.0,7740.0
6609,0.965,1.0,8090.0
6641,0.945,1.0,8169.0
6774,0.985,1.0,8528.0
6331,0.965,1.0,7526.0
6717,0.975,1.0,8408.0
6734,0.985,1.0,8451.0
6820,1.0,1.0,8614.0
6870,1.0,1.0,8757.0
6899,1.0,1.0,8878.0
6903,1.0,1.0,8886.0
6329,0.77,1.0,7519.0
6338,0.98,1.0,7551.0
6427,0.99,1.0,7610.0
6529,0.99,1.0,7891.0
6719,0.97,1.0,8415.0
6882,0.93,1.1,8808.0
6971,0.82,1809.68,9064.0
8296,0.925,1.0,11080.0
8335,0.94,1.0,11131.0
8617,0.865,1.0,11635.0
8845,0.985,30.39,12095.0
9487,0.99,1.0,14073.0
9509,0.995,1.0,14152.0
541,0.8,0.0,406.0
623,0.6,529.0,472.0
4920,0.72,239.93,4462.0
6108,0.905,59.0,6986.0
6334,0.97,1.0,7535.0
6336,0.98,1.0,7543.0
6446,0.98,1.0,7672.0
6472,0.945,1.0,7740.0
6609,0.965,1.0,8090.0
6641,0.945,1.0,8169.0
6774,0.985,1.0,8528.0
8296,0.925,1.0,11080.0
8335,0.94,1.0,11131.0
8617,0.865,1.0,11635.0
8845,0.985,30.39,12095.0
9487,0.99,1.0,14073.0
9509,0.995,1.0,14152.0
10484,0.605,3.79,17187.0
10498,0.645,3.93,17230.0
6331,0.965,1.0,7526.0
6717,0.975,1.0,8408.0
6734,0.985,1.0,8451.0
6820,1.0,1.0,8614.0
6870,1.0,1.0,8757.0
6899,1.0,1.0,8878.0
6903,1.0,1.0,8886.0
6329,0.77,1.0,7519.0
6338,0.98,1.0,7551.0
6427,0.99,1.0,7610.0
6529,0.99,1.0,7891.0
6719,0.97,1.0,8415.0
6882,0.93,1.1,8808.0
6971,0.82,1809.68,9064.0
11841,0.995,1.0,20332.0
12108,0.995,1.0,21046.0
8312,0.95,1.0,11092.0
8615,0.975,1.0,11629.0
8842,0.995,0.0,12093.0
10204,0.8,11.39,15817.0
10897,1.0,1.0,18690.0
8972,0.78,179.66,12393.0
9035,1.0,1.0,12597.0
9179,0.985,1.0,13126.0
9252,0.955,1.0,13323.0
10497,0.645,3.79,17220.0
10568,0.965,1.0,17520.0
10630,0.99,766.36,17838.0
10690,0.88,1218.89,18088.0
10801,0.985,1.0,18399.0
10891,0.945,188.78,18675.0
15166,0.96,99.99,26523.0
15476,1.0,99.99,26863.0
15781,0.99,99.99,27219.0
16110,0.31,1.0,27524.0
16780,0.945,99.99,28143.0
16851,0.24,1.0,28233.0
17453,0.945,99.99,28726.0
11343,0.995,1.0,19762.0
12261,0.99,1.0,21419.0
12369,0.96,1.0,21662.0
14104,0.77,3.12,25095.0
14338,0.665,3.76,25426.0
11710,1.0,1.0,20011.0
11880,0.995,1.0,20451.0
12070,0.995,1.0,20931.0
14170,0.795,99.99,25198.0
14197,0.885,99.99,25231.0
14211,0.93,99.99,25254.0
18466,0.78,0.68,29526.0
18773,0.97,0.68,29753.0
14920,0.275,1.0,26217.0
15204,0.965,99.99,26556.0
15225,0.995,99.99,26585.0
15539,1.0,99.99,26931.0
15736,1.0,99.99,27163.0
15810,0.955,99.99,27252.0
16415,0.975,23.36,27784.0
16863,0.86,730.86,28242.0
15451,0.995,99.99,26833.0
15506,1.0,99.99,26899.0
15566,1.0,99.99,26961.0
15751,1.0,99.99,27187.0
17317,0.985,99.99,28625.0
17366,0.99,99.99,28658.0
17407,0.97,99.99,28692.0
17480,0.84,99.99,28755.0
623,0.6,529.0,472.0
18472,0.825,0.68,29531.0
18809,0.87,30.3,29785.0
541,0.8,0.0,406.0
6334,0.97,1.0,7535.0
6336,0.98,1.0,7543.0
6338,0.98,1.0,7551.0
6609,0.965,1.0,8090.0
6641,0.945,1.0,8169.0
6717,0.975,1.0,8408.0
6734,0.985,1.0,8451.0
6820,1.0,1.0,8614.0
4920,0.72,239.93,4462.0
6108,0.905,59.0,6986.0
6329,0.77,1.0,7519.0
6338,0.98,1.0,7551.0
6427,0.99,1.0,7610.0
6446,0.98,1.0,7672.0
6472,0.945,1.0,7740.0
6641,0.945,1.0,8169.0
6734,0.985,1.0,8451.0
6870,1.0,1.0,8757.0
6899,1.0,1.0,8878.0
8335,0.94,1.0,11131.0
8617,0.865,1.0,11635.0
8845,0.985,30.39,12095.0
9035,1.0,1.0,12597.0
6329,0.77,1.0,7519.0
6331,0.965,1.0,7526.0
6427,0.99,1.0,7610.0
6446,0.98,1.0,7672.0
6472,0.945,1.0,7740.0
6870,1.0,1.0,8757.0
6899,1.0,1.0,8878.0
6903,1.0,1.0,8886.0
6971,0.82,1809.68,9064.0
541,0.8,0.0,406.0
6108,0.905,59.0,6986.0
6529,0.99,1.0,7891.0
6719,0.97,1.0,8415.0
6774,0.985,1.0,8528.0
6882,0.93,1.1,8808.0
541,0.8,0.0,406.0,2025-08-10T18:45:32+00:00
623,0.6,529.0,472.0,2025-08-10T18:45:50+00:00
4920,0.72,239.93,4462.0,2025-08-10T18:46:28+00:00
6108,0.905,59.0,6986.0,2025-08-10T18:46:34+00:00
6334,0.97,1.0,7535.0,2025-08-10T18:46:35+00:00
6336,0.98,1.0,7543.0,2025-08-10T18:46:35+00:00
6446,0.98,1.0,7672.0,2025-08-10T18:46:35+00:00
6472,0.945,1.0,7740.0,2025-08-10T18:46:35+00:00
6609,0.965,1.0,8090.0,2025-08-10T18:46:36+00:00
6641,0.945,1.0,8169.0,2025-08-10T18:46:36+00:00
6774,0.985,1.0,8528.0,2025-08-10T18:46:37+00:00
6331,0.965,1.0,7526.0,2025-08-10T18:46:53+00:00
6717,0.975,1.0,8408.0,2025-08-10T18:46:54+00:00
6734,0.985,1.0,8451.0,2025-08-10T18:46:54+00:00
6820,1.0,1.0,8614.0,2025-08-10T18:46:55+00:00
6870,1.0,1.0,8757.0,2025-08-10T18:46:55+00:00
6899,1.0,1.0,8878.0,2025-08-10T18:46:55+00:00
6903,1.0,1.0,8886.0,2025-08-10T18:46:55+00:00
6329,0.77,1.0,7519.0,2025-08-10T18:47:09+00:00
6338,0.98,1.0,7551.0,2025-08-10T18:47:10+00:00
6427,0.99,1.0,7610.0,2025-08-10T18:47:10+00:00
6529,0.99,1.0,7891.0,2025-08-10T18:47:10+00:00
6719,0.97,1.0,8415.0,2025-08-10T18:47:11+00:00
6882,0.93,1.1,8808.0,2025-08-10T18:47:12+00:00
6971,0.82,1809.68,9064.0,2025-08-10T18:47:12+00:00
8296,0.925,1.0,11080.0,2025-08-10T18:47:19+00:00
8335,0.94,1.0,11131.0,2025-08-10T18:47:19+00:00
8617,0.865,1.0,11635.0,2025-08-10T18:47:21+00:00
8845,0.985,30.39,12095.0,2025-08-10T18:47:22+00:00
9487,0.99,1.0,14073.0,2025-08-10T18:47:24+00:00
9509,0.995,1.0,14152.0,2025-08-10T18:47:24+00:00
10484,0.605,3.79,17187.0,2025-08-10T18:47:29+00:00
10498,0.645,3.93,17230.0,2025-08-10T18:47:29+00:00
8312,0.95,1.0,11092.0,2025-08-10T18:47:36+00:00
8615,0.975,1.0,11629.0,2025-08-10T18:47:38+00:00
8842,0.995,0.0,12093.0,2025-08-10T18:47:39+00:00
10204,0.8,11.39,15817.0,2025-08-10T18:47:46+00:00
10897,1.0,1.0,18690.0,2025-08-10T18:47:50+00:00
8972,0.78,179.66,12393.0,2025-08-10T18:47:58+00:00
9035,1.0,1.0,12597.0,2025-08-10T18:47:58+00:00
9179,0.985,1.0,13126.0,2025-08-10T18:47:59+00:00
9252,0.955,1.0,13323.0,2025-08-10T18:47:59+00:00
10497,0.645,3.79,17220.0,2025-08-10T18:48:05+00:00
10568,0.965,1.0,17520.0,2025-08-10T18:48:05+00:00
10630,0.99,766.36,17838.0,2025-08-10T18:48:06+00:00
10690,0.88,1218.89,18088.0,2025-08-10T18:48:06+00:00
10801,0.985,1.0,18399.0,2025-08-10T18:48:06+00:00
10891,0.945,188.78,18675.0,2025-08-10T18:48:07+00:00
11841,0.995,1.0,20332.0,2025-08-10T18:48:11+00:00
12108,0.995,1.0,21046.0,2025-08-10T18:48:13+00:00
11343,0.995,1.0,19762.0,2025-08-10T18:48:28+00:00
12261,0.99,1.0,21419.0,2025-08-10T18:48:33+00:00
12369,0.96,1.0,21662.0,2025-08-10T18:48:34+00:00
14104,0.77,3.12,25095.0,2025-08-10T18:48:42+00:00
14338,0.665,3.76,25426.0,2025-08-10T18:48:44+00:00
11710,1.0,1.0,20011.0,2025-08-10T18:48:48+00:00
11880,0.995,1.0,20451.0,2025-08-10T18:48:49+00:00
12070,0.995,1.0,20931.0,2025-08-10T18:48:49+00:00
14170,0.795,99.99,25198.0,2025-08-10T18:49:02+00:00
14197,0.885,99.99,25231.0,2025-08-10T18:49:02+00:00
14211,0.93,99.99,25254.0,2025-08-10T18:49:02+00:00
15166,0.96,99.99,26523.0,2025-08-10T18:49:07+00:00
15476,1.0,99.99,26863.0,2025-08-10T18:49:08+00:00
15781,0.99,99.99,27219.0,2025-08-10T18:49:10+00:00
16110,0.31,1.0,27524.0,2025-08-10T18:49:11+00:00
16780,0.945,99.99,28143.0,2025-08-10T18:49:15+00:00
16851,0.24,1.0,28233.0,2025-08-10T18:49:15+00:00
17453,0.945,99.99,28726.0,2025-08-10T18:49:18+00:00
14920,0.275,1.0,26217.0,2025-08-10T18:49:24+00:00
15204,0.965,99.99,26556.0,2025-08-10T18:49:25+00:00
15225,0.995,99.99,26585.0,2025-08-10T18:49:25+00:00
15539,1.0,99.99,26931.0,2025-08-10T18:49:27+00:00
15736,1.0,99.99,27163.0,2025-08-10T18:49:27+00:00
15810,0.955,99.99,27252.0,2025-08-10T18:49:28+00:00
16415,0.975,23.36,27784.0,2025-08-10T18:49:31+00:00
16863,0.86,730.86,28242.0,2025-08-10T18:49:33+00:00
15451,0.995,99.99,26833.0,2025-08-10T18:49:43+00:00
15506,1.0,99.99,26899.0,2025-08-10T18:49:43+00:00
15566,1.0,99.99,26961.0,2025-08-10T18:49:43+00:00
15751,1.0,99.99,27187.0,2025-08-10T18:49:44+00:00
17317,0.985,99.99,28625.0,2025-08-10T18:49:52+00:00
17366,0.99,99.99,28658.0,2025-08-10T18:49:52+00:00
17407,0.97,99.99,28692.0,2025-08-10T18:49:52+00:00
17480,0.84,99.99,28755.0,2025-08-10T18:49:53+00:00
18466,0.78,0.68,29526.0,2025-08-10T18:49:58+00:00
18773,0.97,0.68,29753.0,2025-08-10T18:50:00+00:00
541,0.8,0.0,406.0,2025-08-10T18:50:50+00:00
623,0.6,529.0,472.0,2025-08-10T18:51:08+00:00
4920,0.72,239.93,4462.0,2025-08-10T18:51:46+00:00
6108,0.905,59.0,6986.0,2025-08-10T18:51:51+00:00
6334,0.97,1.0,7535.0,2025-08-10T18:51:52+00:00
6336,0.98,1.0,7543.0,2025-08-10T18:51:52+00:00
6446,0.98,1.0,7672.0,2025-08-10T18:51:53+00:00
6472,0.945,1.0,7740.0,2025-08-10T18:51:53+00:00
6609,0.965,1.0,8090.0,2025-08-10T18:51:54+00:00
6641,0.945,1.0,8169.0,2025-08-10T18:51:54+00:00
6774,0.985,1.0,8528.0,2025-08-10T18:51:55+00:00
6331,0.965,1.0,7526.0,2025-08-10T18:52:12+00:00
6717,0.975,1.0,8408.0,2025-08-10T18:52:14+00:00
6734,0.985,1.0,8451.0,2025-08-10T18:52:14+00:00
6820,1.0,1.0,8614.0,2025-08-10T18:52:14+00:00
6870,1.0,1.0,8757.0,2025-08-10T18:52:14+00:00
6899,1.0,1.0,8878.0,2025-08-10T18:52:14+00:00
6903,1.0,1.0,8886.0,2025-08-10T18:52:14+00:00
6329,0.77,1.0,7519.0,2025-08-10T18:52:29+00:00
6338,0.98,1.0,7551.0,2025-08-10T18:52:30+00:00
6427,0.99,1.0,7610.0,2025-08-10T18:52:30+00:00
6529,0.99,1.0,7891.0,2025-08-10T18:52:30+00:00
6719,0.97,1.0,8415.0,2025-08-10T18:52:31+00:00
6882,0.93,1.1,8808.0,2025-08-10T18:52:32+00:00
6971,0.82,1809.68,9064.0,2025-08-10T18:52:32+00:00
8296,0.925,1.0,11080.0,2025-08-10T18:52:41+00:00
8335,0.94,1.0,11131.0,2025-08-10T18:52:41+00:00
8617,0.865,1.0,11635.0,2025-08-10T18:52:43+00:00
8845,0.985,30.39,12095.0,2025-08-10T18:52:44+00:00
9487,0.99,1.0,14073.0,2025-08-10T18:52:47+00:00
9509,0.995,1.0,14152.0,2025-08-10T18:52:47+00:00
10484,0.605,3.79,17187.0,2025-08-10T18:52:52+00:00
10498,0.645,3.93,17230.0,2025-08-10T18:52:52+00:00
8312,0.95,1.0,11092.0,2025-08-10T18:52:59+00:00
8615,0.975,1.0,11629.0,2025-08-10T18:53:01+00:00
8842,0.995,0.0,12093.0,2025-08-10T18:53:02+00:00
10204,0.8,11.39,15817.0,2025-08-10T18:53:08+00:00
10897,1.0,1.0,18690.0,2025-08-10T18:53:12+00:00
8972,0.78,179.66,12393.0,2025-08-10T18:53:20+00:00
9035,1.0,1.0,12597.0,2025-08-10T18:53:20+00:00
9179,0.985,1.0,13126.0,2025-08-10T18:53:21+00:00
9252,0.955,1.0,13323.0,2025-08-10T18:53:21+00:00
10497,0.645,3.79,17220.0,2025-08-10T18:53:28+00:00
10568,0.965,1.0,17520.0,2025-08-10T18:53:28+00:00
10630,0.99,766.36,17838.0,2025-08-10T18:53:28+00:00
10690,0.88,1218.89,18088.0,2025-08-10T18:53:28+00:00
10801,0.985,1.0,18399.0,2025-08-10T18:53:29+00:00
10891,0.945,188.78,18675.0,2025-08-10T18:53:29+00:00
11841,0.995,1.0,20332.0,2025-08-10T18:53:34+00:00
12108,0.995,1.0,21046.0,2025-08-10T18:53:35+00:00
11343,0.995,1.0,19762.0,2025-08-10T18:53:49+00:00
12261,0.99,1.0,21419.0,2025-08-10T18:53:54+00:00
12369,0.96,1.0,21662.0,2025-08-10T18:53:55+00:00
14104,0.77,3.12,25095.0,2025-08-10T18:54:03+00:00
14338,0.665,3.76,25426.0,2025-08-10T18:54:04+00:00
11710,1.0,1.0,20011.0,2025-08-10T18:54:08+00:00
11880,0.995,1.0,20451.0,2025-08-10T18:54:09+00:00
12070,0.995,1.0,20931.0,2025-08-10T18:54:10+00:00
14170,0.795,99.99,25198.0,2025-08-10T18:54:20+00:00
14197,0.885,99.99,25231.0,2025-08-10T18:54:20+00:00
14211,0.93,99.99,25254.0,2025-08-10T18:54:20+00:00
15166,0.96,99.99,26523.0,2025-08-10T18:54:25+00:00
15476,1.0,99.99,26863.0,2025-08-10T18:54:26+00:00
15781,0.99,99.99,27219.0,2025-08-10T18:54:28+00:00
16110,0.31,1.0,27524.0,2025-08-10T18:54:29+00:00
16780,0.945,99.99,28143.0,2025-08-10T18:54:33+00:00
16851,0.24,1.0,28233.0,2025-08-10T18:54:34+00:00
17453,0.945,99.99,28726.0,2025-08-10T18:54:37+00:00
14920,0.275,1.0,26217.0,2025-08-10T18:54:43+00:00
15204,0.965,99.99,26556.0,2025-08-10T18:54:44+00:00
15225,0.995,99.99,26585.0,2025-08-10T18:54:44+00:00
15539,1.0,99.99,26931.0,2025-08-10T18:54:46+00:00
15736,1.0,99.99,27163.0,2025-08-10T18:54:46+00:00
15810,0.955,99.99,27252.0,2025-08-10T18:54:47+00:00
16415,0.975,23.36,27784.0,2025-08-10T18:54:50+00:00
16863,0.86,730.86,28242.0,2025-08-10T18:54:52+00:00
15451,0.995,99.99,26833.0,2025-08-10T18:55:02+00:00
15506,1.0,99.99,26899.0,2025-08-10T18:55:02+00:00
15566,1.0,99.99,26961.0,2025-08-10T18:55:03+00:00
15751,1.0,99.99,27187.0,2025-08-10T18:55:04+00:00
17317,0.985,99.99,28625.0,2025-08-10T18:55:11+00:00
17366,0.99,99.99,28658.0,2025-08-10T18:55:11+00:00
17407,0.97,99.99,28692.0,2025-08-10T18:55:11+00:00
17480,0.84,99.99,28755.0,2025-08-10T18:55:12+00:00
18466,0.78,0.68,29526.0,2025-08-10T18:55:17+00:00
18773,0.97,0.68,29753.0,2025-08-10T18:55:19+00:00
623,0.6,529.0,472.0,2025-08-10T18:55:45+00:00
18472,0.825,0.68,29531.0,2025-08-10T18:55:53+00:00
18809,0.87,30.3,29785.0,2025-08-10T18:55:54+00:00
541,0.8,0.0,406.0,2025-08-10T18:56:03+00:00
541,0.8,0.0,406.0,2025-08-10T18:56:41+00:00
623,0.6,529.0,472.0,2025-08-10T18:57:00+00:00
4920,0.72,239.93,4462.0,2025-08-10T18:57:40+00:00
6108,0.905,59.0,6986.0,2025-08-10T18:57:46+00:00
6334,0.97,1.0,7535.0,2025-08-10T18:57:48+00:00
6336,0.98,1.0,7543.0,2025-08-10T18:57:48+00:00
6446,0.98,1.0,7672.0,2025-08-10T18:57:48+00:00
6472,0.945,1.0,7740.0,2025-08-10T18:57:48+00:00
6609,0.965,1.0,8090.0,2025-08-10T18:57:49+00:00
6641,0.945,1.0,8169.0,2025-08-10T18:57:49+00:00
6774,0.985,1.0,8528.0,2025-08-10T18:57:50+00:00
6331,0.965,1.0,7526.0,2025-08-10T18:58:10+00:00
6717,0.975,1.0,8408.0,2025-08-10T18:58:12+00:00
6734,0.985,1.0,8451.0,2025-08-10T18:58:12+00:00
6820,1.0,1.0,8614.0,2025-08-10T18:58:12+00:00
6870,1.0,1.0,8757.0,2025-08-10T18:58:13+00:00
6899,1.0,1.0,8878.0,2025-08-10T18:58:13+00:00
6903,1.0,1.0,8886.0,2025-08-10T18:58:13+00:00
6329,0.77,1.0,7519.0,2025-08-10T18:58:32+00:00
6338,0.98,1.0,7551.0,2025-08-10T18:58:32+00:00
6427,0.99,1.0,7610.0,2025-08-10T18:58:32+00:00
6529,0.99,1.0,7891.0,2025-08-10T18:58:33+00:00
6719,0.97,1.0,8415.0,2025-08-10T18:58:34+00:00
6882,0.93,1.1,8808.0,2025-08-10T18:58:35+00:00
6971,0.82,1809.68,9064.0,2025-08-10T18:58:36+00:00
8296,0.925,1.0,11080.0,2025-08-10T18:58:45+00:00
8335,0.94,1.0,11131.0,2025-08-10T18:58:45+00:00
8617,0.865,1.0,11635.0,2025-08-10T18:58:46+00:00
8845,0.985,30.39,12095.0,2025-08-10T18:58:48+00:00
9487,0.99,1.0,14073.0,2025-08-10T18:58:52+00:00
9509,0.995,1.0,14152.0,2025-08-10T18:58:53+00:00
10484,0.605,3.79,17187.0,2025-08-10T18:58:58+00:00
10498,0.645,3.93,17230.0,2025-08-10T18:58:59+00:00
8312,0.95,1.0,11092.0,2025-08-10T18:59:08+00:00
8615,0.975,1.0,11629.0,2025-08-10T18:59:10+00:00
8842,0.995,0.0,12093.0,2025-08-10T18:59:11+00:00
10204,0.8,11.39,15817.0,2025-08-10T18:59:21+00:00
10897,1.0,1.0,18690.0,2025-08-10T18:59:26+00:00
8972,0.78,179.66,12393.0,2025-08-10T18:59:36+00:00
9035,1.0,1.0,12597.0,2025-08-10T18:59:36+00:00
9179,0.985,1.0,13126.0,2025-08-10T18:59:37+00:00
9252,0.955,1.0,13323.0,2025-08-10T18:59:37+00:00
10497,0.645,3.79,17220.0,2025-08-10T18:59:45+00:00
10568,0.965,1.0,17520.0,2025-08-10T18:59:45+00:00
10630,0.99,766.36,17838.0,2025-08-10T18:59:46+00:00
10690,0.88,1218.89,18088.0,2025-08-10T18:59:46+00:00
10801,0.985,1.0,18399.0,2025-08-10T18:59:47+00:00
10891,0.945,188.78,18675.0,2025-08-10T18:59:47+00:00
11841,0.995,1.0,20332.0,2025-08-10T18:59:52+00:00
12108,0.995,1.0,21046.0,2025-08-10T18:59:54+00:00
11343,0.995,1.0,19762.0,2025-08-10T19:00:12+00:00
12261,0.99,1.0,21419.0,2025-08-10T19:00:17+00:00
12369,0.96,1.0,21662.0,2025-08-10T19:00:18+00:00
14104,0.77,3.12,25095.0,2025-08-10T19:00:30+00:00
14338,0.665,3.76,25426.0,2025-08-10T19:00:32+00:00
11710,1.0,1.0,20011.0,2025-08-10T19:00:37+00:00
11880,0.995,1.0,20451.0,2025-08-10T19:00:38+00:00
12070,0.995,1.0,20931.0,2025-08-10T19:00:39+00:00
14170,0.795,99.99,25198.0,2025-08-10T19:00:53+00:00
14197,0.885,99.99,25231.0,2025-08-10T19:00:53+00:00
14211,0.93,99.99,25254.0,2025-08-10T19:00:53+00:00
15166,0.96,99.99,26523.0,2025-08-10T19:01:00+00:00
15476,1.0,99.99,26863.0,2025-08-10T19:01:03+00:00
15781,0.99,99.99,27219.0,2025-08-10T19:01:05+00:00
16110,0.31,1.0,27524.0,2025-08-10T19:01:07+00:00
16780,0.945,99.99,28143.0,2025-08-10T19:01:10+00:00
16851,0.24,1.0,28233.0,2025-08-10T19:01:11+00:00
17453,0.945,99.99,28726.0,2025-08-10T19:01:14+00:00
14920,0.275,1.0,26217.0,2025-08-10T19:01:22+00:00
15204,0.965,99.99,26556.0,2025-08-10T19:01:23+00:00
15225,0.995,99.99,26585.0,2025-08-10T19:01:23+00:00
15539,1.0,99.99,26931.0,2025-08-10T19:01:25+00:00
15736,1.0,99.99,27163.0,2025-08-10T19:01:26+00:00
15810,0.955,99.99,27252.0,2025-08-10T19:01:26+00:00
16415,0.975,23.36,27784.0,2025-08-10T19:01:30+00:00
16863,0.86,730.86,28242.0,2025-08-10T19:01:35+00:00
15451,0.995,99.99,26833.0,2025-08-10T19:01:48+00:00
15506,1.0,99.99,26899.0,2025-08-10T19:01:48+00:00
15566,1.0,99.99,26961.0,2025-08-10T19:01:48+00:00
15751,1.0,99.99,27187.0,2025-08-10T19:01:50+00:00
17317,0.985,99.99,28625.0,2025-08-10T19:02:01+00:00
17366,0.99,99.99,28658.0,2025-08-10T19:02:01+00:00
17407,0.97,99.99,28692.0,2025-08-10T19:02:01+00:00
17480,0.84,99.99,28755.0,2025-08-10T19:02:02+00:00
18466,0.78,0.68,29526.0,2025-08-10T19:02:10+00:00
18773,0.97,0.68,29753.0,2025-08-10T19:02:11+00:00
623,0.6,529.0,472.0,2025-08-10T19:02:41+00:00
18472,0.825,0.68,29531.0,2025-08-10T19:02:50+00:00
18809,0.87,30.3,29785.0,2025-08-10T19:02:51+00:00
541,0.8,0.0,406.0,2025-08-10T19:03:00+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:03:46+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:04:10+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:04:10+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:04:10+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:04:11+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:04:11+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:04:12+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:04:12+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:04:12+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:04:28+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:04:28+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:04:29+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:04:29+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:04:29+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:04:31+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:04:31+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:04:31+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:04:31+00:00
541,0.8,0.0,406.0,2025-08-10T19:04:38+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:04:44+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:04:46+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:04:47+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:04:47+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:04:47+00:00
541,0.8,0.0,406.0,2025-08-10T19:06:23+00:00
623,0.6,529.0,472.0,2025-08-10T19:06:42+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:07:22+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:07:30+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:07:31+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:07:31+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:07:32+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:07:32+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:07:33+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:07:33+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:07:34+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:07:54+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:07:56+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:07:56+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:07:56+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:07:57+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:07:57+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:07:57+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:08:13+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:08:13+00:00
